id,model,description,label,split,selected_ai_model,selection_seed,selection_strategy,dataset_revision
01040,MusicGen Large,"electronic, choir, electronica",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06171,MTG-Jamendo,"electronic, dubstep, deep",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00266,MusicGen Small,"electronic, dubstep, deep",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06177,MTG-Jamendo,"electronic, easylistening, christmas",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05677,Suno v3.5,"electronic, easylistening, christmas",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06184,MTG-Jamendo,"electronic, experimental, happy",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02575,Riffusion,"electronic, experimental, happy",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06186,MTG-Jamendo,"electronic, experimental, piano",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01006,MusicGen Large,"electronic, experimental, piano",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06187,MTG-Jamendo,"electronic, experimental, sad",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03687,Stable Audio v1,"electronic, experimental, sad",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06190,MTG-Jamendo,"electronic, funk, experimental",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02848,Riffusion,"electronic, funk, experimental",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06216,MTG-Jamendo,"electronic, strings, cello",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03216,Mustango,"electronic, strings, cello",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06223,MTG-Jamendo,"electronic, techno, house",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04223,Stable Audio v2,"electronic, techno, house",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06224,MTG-Jamendo,"electronic, techno, industrial",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03724,Stable Audio v1,"electronic, techno, industrial",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06225,MTG-Jamendo,"electronic, techno, piano",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03725,Stable Audio v1,"electronic, techno, piano",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06232,MTG-Jamendo,"electronic, triphop, experimental",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00288,MusicGen Small,"electronic, triphop, experimental",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06236,MTG-Jamendo,"electronic, triphop, jazz",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01324,MusicGen Large,"electronic, triphop, jazz",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06238,MTG-Jamendo,"electronic, triphop, voice",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00681,MusicGen Medium,"electronic, triphop, voice",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06242,MTG-Jamendo,"experimental, dark, organ",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04742,Udio,"experimental, dark, organ",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06243,MTG-Jamendo,"experimental, dark, viola",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04243,Stable Audio v2,"experimental, dark, viola",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06247,MTG-Jamendo,"experimental, percussion, organ",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03247,Mustango,"experimental, percussion, organ",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06249,MTG-Jamendo,"experimental, reggae, singersongwriter",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05249,Suno v3,"experimental, reggae, singersongwriter",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06250,MTG-Jamendo,"experimental, sad, piano",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04250,Stable Audio v2,"experimental, sad, piano",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06264,MTG-Jamendo,"funk, jazz, percussion",0,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03764,Stable Audio v1,"funk, jazz, percussion",1,test,Stable Audio v1,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06272,MTG-Jamendo,"hiphop, african, rap",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00649,MusicGen Medium,"hiphop, african, rap",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06273,MTG-Jamendo,"hiphop, hardrock, hard",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00242,MusicGen Small,"hiphop, hardrock, hard",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06278,MTG-Jamendo,"hiphop, rap, piano",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02302,AudioLDM 2 Music,"hiphop, rap, piano",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06288,MTG-Jamendo,"industrial, experimental, idm",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01890,AudioLDM 2 Large,"industrial, experimental, idm",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06290,MTG-Jamendo,"jazz, cello, drums",0,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04290,Stable Audio v2,"jazz, cello, drums",1,test,Stable Audio v2,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06304,MTG-Jamendo,"lounge, ambient, chillout",0,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
03304,Mustango,"lounge, ambient, chillout",1,test,Mustango,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06316,MTG-Jamendo,"metal, experimental, progressive",0,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02696,Riffusion,"metal, experimental, progressive",1,test,Riffusion,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06319,MTG-Jamendo,"metal, rock, electronic",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05819,Suno v3.5,"metal, rock, electronic",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06324,MTG-Jamendo,"metal, soundtrack, progressive",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02093,AudioLDM 2 Music,"metal, soundtrack, progressive",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06325,MTG-Jamendo,"metal, space, guitar",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02044,AudioLDM 2 Music,"metal, space, guitar",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06337,MTG-Jamendo,"orchestral, piano, flute",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01797,AudioLDM 2 Large,"orchestral, piano, flute",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06339,MTG-Jamendo,"pop, ambient, synthesizer",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05339,Suno v3,"pop, ambient, synthesizer",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06347,MTG-Jamendo,"pop, country, guitar",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00730,MusicGen Medium,"pop, country, guitar",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06348,MTG-Jamendo,"pop, disco, funk",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00925,MusicGen Medium,"pop, disco, funk",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06367,MTG-Jamendo,"pop, electronic, singersongwriter",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01301,MusicGen Large,"pop, electronic, singersongwriter",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06370,MTG-Jamendo,"pop, electronic, synthpop",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04870,Udio,"pop, electronic, synthpop",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06393,MTG-Jamendo,"pop, techno, latin",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05893,Suno v3.5,"pop, techno, latin",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06400,MTG-Jamendo,"postrock, keyboard, electricguitar",0,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00129,MusicGen Small,"postrock, keyboard, electricguitar",1,test,MusicGen Small,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06423,MTG-Jamendo,"rock, hardrock, hard",0,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01688,AudioLDM 2 Large,"rock, hardrock, hard",1,test,AudioLDM 2 Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06434,MTG-Jamendo,"rock, pop, progressive",0,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
04934,Udio,"rock, pop, progressive",1,test,Udio,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06437,MTG-Jamendo,"rock, pop, world",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05437,Suno v3,"rock, pop, world",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06465,MTG-Jamendo,"soundtrack, world, tribal",0,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
01028,MusicGen Large,"soundtrack, world, tribal",1,test,MusicGen Large,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06484,MTG-Jamendo,"triphop, experimental, progressive",0,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
00837,MusicGen Medium,"triphop, experimental, progressive",1,test,MusicGen Medium,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06490,MTG-Jamendo,"world, drums, percussion",0,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05490,Suno v3,"world, drums, percussion",1,test,Suno v3,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06497,MTG-Jamendo,"world, reggae, piano",0,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
02065,AudioLDM 2 Music,"world, reggae, piano",1,test,AudioLDM 2 Music,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
06499,MTG-Jamendo,"world, trance, classicalguitar",0,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
05999,Suno v3.5,"world, trance, classicalguitar",1,test,Suno v3.5,42,balanced_generator_group_split_v1,b84d4be5eda830b6eb714998569dba73530f2601
